348,2022-10-19 21:09:15.589403,"(207, 27)"
348,2022-10-19 21:09:15.589403,"(5, 98)"
350,2022-10-19 21:09:15.730972,"(135, 64)"
350,2022-10-19 21:09:15.730972,"(34, 44)"
350,2022-10-19 21:09:15.730972,"(194, 31)"
350,2022-10-19 21:09:15.730972,"(11, 114)"
352,2022-10-19 21:09:15.879970,"(159, 63)"
352,2022-10-19 21:09:15.879970,"(47, 56)"
352,2022-10-19 21:09:15.879970,"(210, 27)"
354,2022-10-19 21:09:16.026970,"(178, 59)"
354,2022-10-19 21:09:16.026970,"(60, 59)"
354,2022-10-19 21:09:16.026970,"(143, 1)"
356,2022-10-19 21:09:16.172970,"(122, 59)"
358,2022-10-19 21:09:16.310970,"(122, 63)"
360,2022-10-19 21:09:16.456971,"(169, 58)"
360,2022-10-19 21:09:16.456971,"(55, 59)"
362,2022-10-19 21:09:16.604971,"(174, 59)"
362,2022-10-19 21:09:16.604971,"(60, 59)"
362,2022-10-19 21:09:16.604971,"(177, 16)"
364,2022-10-19 21:09:16.745468,"(171, 56)"
364,2022-10-19 21:09:16.745468,"(47, 59)"
364,2022-10-19 21:09:16.745468,"(18, 113)"
366,2022-10-19 21:09:16.889077,"(157, 56)"
366,2022-10-19 21:09:16.889077,"(39, 42)"
366,2022-10-19 21:09:16.889077,"(6, 114)"
368,2022-10-19 21:09:17.035103,"(167, 52)"
368,2022-10-19 21:09:17.035103,"(44, 41)"
368,2022-10-19 21:09:17.035103,"(141, 36)"
370,2022-10-19 21:09:17.185104,"(159, 45)"
370,2022-10-19 21:09:17.185104,"(13, 11)"
372,2022-10-19 21:09:17.334499,"(149, 38)"
372,2022-10-19 21:09:17.334499,"(241, 115)"
372,2022-10-19 21:09:17.334499,"(250, 54)"
374,2022-10-19 21:09:17.482484,"(166, 45)"
374,2022-10-19 21:09:17.482484,"(19, 19)"
376,2022-10-19 21:09:17.638751,"(159, 49)"
376,2022-10-19 21:09:17.639749,"(26, 30)"
378,2022-10-19 21:09:17.785750,"(160, 48)"
378,2022-10-19 21:09:17.785750,"(27, 34)"
378,2022-10-19 21:09:17.785750,"(4, 100)"
380,2022-10-19 21:09:17.933748,"(162, 54)"
380,2022-10-19 21:09:17.933748,"(34, 59)"
382,2022-10-19 21:09:18.087879,"(126, 59)"
384,2022-10-19 21:09:18.235849,"(129, 59)"
386,2022-10-19 21:09:18.380861,"(129, 63)"
388,2022-10-19 21:09:18.535958,"(117, 42)"
390,2022-10-19 21:09:18.684969,"(129, 56)"
390,2022-10-19 21:09:18.684969,"(76, 71)"
392,2022-10-19 21:09:18.830967,"(129, 59)"
392,2022-10-19 21:09:18.830967,"(64, 57)"
394,2022-10-19 21:09:18.979969,"(133, 59)"
394,2022-10-19 21:09:18.979969,"(64, 75)"
396,2022-10-19 21:09:19.136970,"(122, 42)"
398,2022-10-19 21:09:19.286269,"(126, 49)"
398,2022-10-19 21:09:19.286269,"(94, 71)"
400,2022-10-19 21:09:19.433267,"(122, 49)"
402,2022-10-19 21:09:19.583269,"(126, 52)"
404,2022-10-19 21:09:19.733788,"(129, 52)"
406,2022-10-19 21:09:19.883790,"(129, 56)"
406,2022-10-19 21:09:19.883790,"(76, 61)"
408,2022-10-19 21:09:20.034790,"(129, 56)"
408,2022-10-19 21:09:20.034790,"(76, 59)"
410,2022-10-19 21:09:20.181308,"(136, 59)"
410,2022-10-19 21:09:20.181308,"(69, 63)"
412,2022-10-19 21:09:20.335309,"(133, 59)"
412,2022-10-19 21:09:20.335309,"(72, 62)"
414,2022-10-19 21:09:20.492833,"(119, 35)"
416,2022-10-19 21:09:20.646370,"(136, 45)"
418,2022-10-19 21:09:20.801243,"(122, 45)"
421,2022-10-19 21:09:21.212241,"(150, 56)"
421,2022-10-19 21:09:21.212241,"(225, 42)"
423,2022-10-19 21:09:21.360250,"(126, 42)"
425,2022-10-19 21:09:21.516251,"(133, 49)"
425,2022-10-19 21:09:21.516251,"(79, 64)"
427,2022-10-19 21:09:21.664253,"(133, 49)"
429,2022-10-19 21:09:21.810836,"(129, 52)"
431,2022-10-19 21:09:21.967835,"(129, 56)"
433,2022-10-19 21:09:22.116834,"(133, 56)"
435,2022-10-19 21:09:22.265835,"(133, 56)"
437,2022-10-19 21:09:22.405836,"(133, 59)"
437,2022-10-19 21:09:22.405836,"(170, 77)"
439,2022-10-19 21:09:22.553849,"(74, 59)"
439,2022-10-19 21:09:22.553849,"(170, 78)"
439,2022-10-19 21:09:22.553849,"(220, 35)"
441,2022-10-19 21:09:22.713848,"(172, 74)"
441,2022-10-19 21:09:22.714849,"(68, 59)"
441,2022-10-19 21:09:22.714849,"(226, 36)"
443,2022-10-19 21:09:22.859367,"(133, 63)"
443,2022-10-19 21:09:22.859367,"(169, 80)"
445,2022-10-19 21:09:23.011366,"(169, 74)"
445,2022-10-19 21:09:23.011366,"(72, 59)"
445,2022-10-19 21:09:23.011366,"(221, 38)"
447,2022-10-19 21:09:23.165259,"(129, 56)"
449,2022-10-19 21:09:23.321262,"(133, 63)"
451,2022-10-19 21:09:23.474263,"(168, 76)"
451,2022-10-19 21:09:23.474263,"(62, 59)"
451,2022-10-19 21:09:23.474263,"(232, 36)"
453,2022-10-19 21:09:23.625994,"(168, 73)"
453,2022-10-19 21:09:23.625994,"(55, 59)"
453,2022-10-19 21:09:23.625994,"(229, 32)"
455,2022-10-19 21:09:23.775008,"(136, 63)"
455,2022-10-19 21:09:23.775008,"(169, 77)"
457,2022-10-19 21:09:23.928864,"(126, 38)"
459,2022-10-19 21:09:24.089385,"(122, 38)"
461,2022-10-19 21:09:24.246386,"(129, 42)"
